passID,timestamp,stationRef,vehicleRef,charge,stationAbbr,stationFK,vehicle,vehicleFK,homeCompany,passType
HYS7836537,20/6/2021 11:00,OO09,SL09NOT64494,1.25,OO09,80,SL09NOT64494,65,GF,away
GAS2746110,20/6/2021 11:51,EG00,JD78PQD35395,1.0,EG00,22,JD78PQD35395,83,EG,home
ZDD9463944,20/6/2021 12:01,KO05,YH66OKD41942,2.8,KO05,40,YH66OKD41942,75,KO,home
YIV4430312,20/6/2021 12:16,AO05,BM25PHF40639,13.0,AO05,6,BM25PHF40639,7,AO,home
EJE2574804,20/6/2021 13:59,MR07,UA13YTK28483,2.8,MR07,52,UA13YTK28483,63,MR,home
XVA7947334,20/6/2021 14:02,GF00,BY85QGR11636,2.5,GF00,21,BY85QGR11636,25,GF,home
VXV9520525,20/6/2021 14:59,EG05,EZ65FLV39493,1.25,EG05,27,EZ65FLV39493,40,MR,away
TRQ9389049,20/6/2021 15:14,NE00,OY94SZK34436,1.0,NE00,54,OY94SZK34436,67,NE,home
WYR0824832,20/6/2021 15:29,AO02,OY94SZK34436,2.8,AO02,3,OY94SZK34436,67,NE,away
WPB5129956,20/6/2021 15:35,NE02,IX01MVL33676,2.8,NE02,56,IX01MVL33676,77,KO,away
QVE7486697,20/6/2021 15:39,NE10,IA29IQS63679,1.0,NE10,64,IA29IQS63679,86,NE,home
JSU7597495,20/6/2021 16:19,NE12,PM58XHX45588,1.5,NE12,66,PM58XHX45588,61,NE,home
ILR8653944,20/6/2021 16:32,KO03,RV87TIY76692,2.5,KO03,38,RV87TIY76692,1,KO,home
AUN5884024,20/6/2021 16:41,MR08,HA82SCK64299,2.2,MR08,53,HA82SCK64299,38,MR,home
LDT8828433,20/6/2021 16:58,AO16,HT62RDI04611,2.8,AO16,17,HT62RDI04611,15,AO,home
YDI9540208,20/6/2021 16:59,NE05,NY14GZR94632,2.8,NE05,59,NY14GZR94632,19,NE,home
DYT2015155,20/6/2021 17:45,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
NMI6780615,20/6/2021 18:19,AO00,SY96JDQ97089,1.5,AO00,1,SY96JDQ97089,37,AO,home
UDR3563363,20/6/2021 18:41,KO04,HW75BKT77773,2.5,KO04,39,HW75BKT77773,93,KO,home
CZY7355798,20/6/2021 18:58,MR00,UA13YTK28483,2.8,MR00,45,UA13YTK28483,63,MR,home
DQO2411100,20/6/2021 20:03,MR03,HE38BQH01623,2.8,MR03,48,HE38BQH01623,54,MR,home
PQN1342905,20/6/2021 20:07,EG09,ED51EWW52190,2.0,EG09,31,ED51EWW52190,13,KO,away
TJS3796701,20/6/2021 20:33,GF00,WU78BMX13511,1.0,GF00,21,WU78BMX13511,78,GF,home
DRT2703232,20/6/2021 20:48,MR04,QR03XCJ37459,1.0,MR04,49,QR03XCJ37459,87,OO,away
WTI6212943,20/6/2021 20:48,AO18,OC94ASJ72024,1.0,AO18,19,OC94ASJ72024,12,AO,home
OCP2617585,20/6/2021 22:43,NE10,DO24BCW15511,1.25,NE10,64,DO24BCW15511,5,KO,away
UNB3572290,20/6/2021 23:07,NE15,UP28MBM38391,2.0,NE15,69,UP28MBM38391,74,NE,home
KOG0955235,20/6/2021 23:41,GF00,CK97FAU13897,2.5,GF00,21,CK97FAU13897,82,GF,home
TKD9105554,21/6/2021 00:09,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
AUL1012293,21/6/2021 01:22,MR04,HE38BQH01623,2.8,MR04,49,HE38BQH01623,54,MR,home
ESO5948580,21/6/2021 02:19,EG02,XE59BZM26378,2.5,EG02,24,XE59BZM26378,60,EG,home
XUP9009163,21/6/2021 02:33,AO07,OC94ASJ72024,1.0,AO07,8,OC94ASJ72024,12,AO,home
ZFH7988479,21/6/2021 02:42,NE15,UP28MBM38391,1.0,NE15,69,UP28MBM38391,74,NE,home
GXN5485601,21/6/2021 04:25,KO02,JO50FSF60755,2.2,KO02,37,JO50FSF60755,56,KO,home
OQX3521968,21/6/2021 05:23,EG02,JD78PQD35395,1.0,EG02,24,JD78PQD35395,83,EG,home
ILF7783902,21/6/2021 05:56,OO10,VJ92OYV94295,2.5,OO10,81,VJ92OYV94295,57,OO,home
YKC2349803,21/6/2021 06:28,AO18,PE73VJU23485,2.8,AO18,19,PE73VJU23485,100,AO,home
GDJ2356819,21/6/2021 06:38,MR05,HW75BKT77773,2.2,MR05,50,HW75BKT77773,93,KO,away
PJL8641306,21/6/2021 06:38,NE04,VX68BAR38623,1.5,NE04,58,VX68BAR38623,9,NE,home
FGK5481068,21/6/2021 06:59,OO13,DW44ZOO26361,1.0,OO13,84,DW44ZOO26361,58,EG,away
LSV9981950,21/6/2021 07:20,OO09,BK77KNV91142,2.8,OO09,80,BK77KNV91142,68,OO,home
OFE6794614,21/6/2021 08:36,NE07,JV67MTI17124,2.5,NE07,61,JV67MTI17124,71,NE,home
CKC6517144,21/6/2021 09:02,MR08,XV91YMP27722,2.5,MR08,53,XV91YMP27722,53,MR,home
WSP9426057,21/6/2021 11:14,EG04,IW53OQE31439,2.8,EG04,26,IW53OQE31439,33,EG,home
UOR8421025,21/6/2021 11:55,OO04,YX66XYW62640,1.0,OO04,75,YX66XYW62640,91,GF,away
QBA6097126,21/6/2021 11:57,OO10,IC95TLY24827,2.0,OO10,81,IC95TLY24827,85,OO,home
HHO6991221,21/6/2021 12:44,AO07,OY94SZK34436,2.8,AO07,8,OY94SZK34436,67,NE,away
ZJJ1321497,21/6/2021 13:02,MR08,QO68DIC93032,2.5,MR08,53,QO68DIC93032,50,MR,home
HGB3327461,21/6/2021 14:14,MR02,RR98KQE80731,1.25,MR02,47,RR98KQE80731,51,MR,home
EOX7100416,21/6/2021 14:33,NE09,PM58XHX45588,1.5,NE09,63,PM58XHX45588,61,NE,home
ZLM9636233,21/6/2021 15:38,AO10,BM25PHF40639,13.0,AO10,11,BM25PHF40639,7,AO,home
JAX5943218,21/6/2021 16:28,MR07,KF48RSD79865,2.8,MR07,52,KF48RSD79865,28,MR,home
MQV6768601,21/6/2021 17:01,OO01,QR03XCJ37459,2.8,OO01,72,QR03XCJ37459,87,OO,home
SOT2916553,21/6/2021 17:26,MR00,EZ65FLV39493,3.1,MR00,45,EZ65FLV39493,40,MR,home
SWL8434663,21/6/2021 17:31,MR02,QO68DIC93032,2.5,MR02,47,QO68DIC93032,50,MR,home
AZP4951668,21/6/2021 17:50,GF00,LM86GYO69819,2.8,GF00,21,LM86GYO69819,21,GF,home
IZK5241436,21/6/2021 18:50,KO04,ED51EWW52190,2.8,KO04,39,ED51EWW52190,13,KO,home
ZWA8715251,21/6/2021 20:40,KO07,RV87TIY76692,2.5,KO07,42,RV87TIY76692,1,KO,home
LSY5755747,21/6/2021 21:26,NE06,IA29IQS63679,1.0,NE06,60,IA29IQS63679,86,NE,home
PFQ7323606,21/6/2021 21:58,GF00,JE65QJK64802,2.8,GF00,21,JE65QJK64802,90,GF,home
JKK7018354,21/6/2021 23:34,AO02,DP11ENT03275,2.8,AO02,3,DP11ENT03275,98,AO,home
PAO9029903,22/6/2021 01:16,OO13,AT19HLV57173,2.8,OO13,84,AT19HLV57173,45,OO,home
CVC0335444,22/6/2021 02:23,OO01,FL13UMN92207,1.25,OO01,72,FL13UMN92207,62,KO,away
GSQ4194866,22/6/2021 02:38,EG12,EE22TMX10817,2.0,EG12,34,EE22TMX10817,36,OO,away
PUQ2445713,22/6/2021 02:42,EG06,IN99SEN20660,2.8,EG06,28,IN99SEN20660,80,EG,home
BHG7678885,22/6/2021 03:53,GF00,SL09NOT64494,2.5,GF00,21,SL09NOT64494,65,GF,home
HXE6135529,22/6/2021 03:56,AO14,RR73DWB65452,2.8,AO14,15,RR73DWB65452,2,AO,home
KQH5694710,22/6/2021 04:31,EG01,CK97FAU13897,2.8,EG01,23,CK97FAU13897,82,GF,away
JWE3019288,22/6/2021 05:55,KO03,RV87TIY76692,2.5,KO03,38,RV87TIY76692,1,KO,home
IPN3519202,22/6/2021 07:33,AO09,BZ76ROL87339,1.0,AO09,10,BZ76ROL87339,39,AO,home
WJB5217201,22/6/2021 08:12,EG03,IW53OQE31439,2.8,EG03,25,IW53OQE31439,33,EG,home
QMN1068024,22/6/2021 09:03,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
ORH6084497,22/6/2021 09:48,AO16,WU78BMX13511,2.8,AO16,17,WU78BMX13511,78,GF,away
HPD7375058,22/6/2021 11:02,OO07,RK48BOP88344,2.8,OO07,78,RK48BOP88344,35,OO,home
YKG4023810,22/6/2021 11:19,NE03,FY47TUN40300,1.0,NE03,57,FY47TUN40300,73,NE,home
DVG1096336,22/6/2021 12:59,GF00,BY85QGR11636,2.5,GF00,21,BY85QGR11636,25,GF,home
WEJ2914353,22/6/2021 13:42,NE15,FY47TUN40300,1.0,NE15,69,FY47TUN40300,73,NE,home
MEL1356182,22/6/2021 14:07,EG03,TE24LCO18661,1.25,EG03,25,TE24LCO18661,49,EG,home
GLW7842114,22/6/2021 14:10,NE09,MX39VOS38645,2.5,NE09,63,MX39VOS38645,70,AO,away
ECP1223471,22/6/2021 14:49,NE00,IA29IQS63679,1.0,NE00,54,IA29IQS63679,86,NE,home
UXM3287947,22/6/2021 14:52,OO08,JF94VYA88954,2.8,OO08,79,JF94VYA88954,89,OO,home
JDO4816825,22/6/2021 14:55,NE10,QP02SYE47964,2.8,NE10,64,QP02SYE47964,46,NE,home
QFZ8649341,22/6/2021 16:01,OO01,RK48BOP88344,2.8,OO01,72,RK48BOP88344,35,OO,home
LPL9021396,22/6/2021 16:55,EG10,XE59BZM26378,2.5,EG10,32,XE59BZM26378,60,EG,home
ZWJ9127720,22/6/2021 17:46,AO10,PE73VJU23485,2.8,AO10,11,PE73VJU23485,100,AO,home
ARW6965348,22/6/2021 19:06,MR01,IC95TLY24827,2.8,MR01,46,IC95TLY24827,85,OO,away
CXP7186444,22/6/2021 20:07,MR04,QO68DIC93032,2.5,MR04,49,QO68DIC93032,50,MR,home
TXZ7685666,22/6/2021 20:55,NE11,PD45WOT56494,2.0,NE11,65,PD45WOT56494,6,NE,home
MUV7346388,22/6/2021 21:27,MR05,QO68DIC93032,2.5,MR05,50,QO68DIC93032,50,MR,home
RDJ8822007,22/6/2021 21:40,AO11,DV04FQL29609,3.1,AO11,12,DV04FQL29609,96,AO,home
VQO5982855,22/6/2021 21:55,KO07,XF28DGK65250,2.8,KO07,42,XF28DGK65250,27,GF,away
LGT6581113,22/6/2021 22:55,EG07,TV81MAQ99005,2.8,EG07,29,TV81MAQ99005,99,EG,home
UWA5045420,22/6/2021 22:57,KO01,MQ65WJJ60020,1.25,KO01,36,MQ65WJJ60020,11,KO,home
LAE4993327,23/6/2021 00:00,AO12,SY96JDQ97089,1.5,AO12,13,SY96JDQ97089,37,AO,home
BMW8827885,23/6/2021 01:30,EG05,XE59BZM26378,2.5,EG05,27,XE59BZM26378,60,EG,home
AVS0599647,23/6/2021 02:50,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
IGU0809828,23/6/2021 03:30,AO01,QX75YWC61835,2.8,AO01,2,QX75YWC61835,76,OO,away
HKM4715398,23/6/2021 04:47,NE05,NY14GZR94632,2.8,NE05,59,NY14GZR94632,19,NE,home
BUL5809846,23/6/2021 05:38,NE06,KF48RSD79865,1.25,NE06,60,KF48RSD79865,28,MR,away
OJK3066534,23/6/2021 05:38,NE10,QP02SYE47964,2.8,NE10,64,QP02SYE47964,46,NE,home
GOF4243384,23/6/2021 06:23,AO12,JO50FSF60755,2.8,AO12,13,JO50FSF60755,56,KO,away
SLG7793803,23/6/2021 06:32,KO00,RV87TIY76692,2.5,KO00,35,RV87TIY76692,1,KO,home
MUO5271498,23/6/2021 08:39,OO12,EE22TMX10817,2.0,OO12,83,EE22TMX10817,36,OO,home
PJT9460000,23/6/2021 08:49,NE10,JV67MTI17124,2.5,NE10,64,JV67MTI17124,71,NE,home
JRV3913470,23/6/2021 09:55,NE02,NY14GZR94632,2.8,NE02,56,NY14GZR94632,19,NE,home
TCG1330648,23/6/2021 11:12,OO06,AY38OQF67603,2.8,OO06,77,AY38OQF67603,22,OO,home
GFF4808990,23/6/2021 12:22,OO06,EM54HQI58682,2.8,OO06,77,EM54HQI58682,81,OO,home
OCI1052474,23/6/2021 12:45,NE00,QP02SYE47964,2.8,NE00,54,QP02SYE47964,46,NE,home
SYD2740597,23/6/2021 12:46,KO02,IX01MVL33676,2.5,KO02,37,IX01MVL33676,77,KO,home
EPD2829655,23/6/2021 12:51,OO08,QW79CHL42244,2.5,OO08,79,QW79CHL42244,4,KO,away
UDD4220386,23/6/2021 13:46,AO14,PE73VJU23485,2.8,AO14,15,PE73VJU23485,100,AO,home
GOF2050904,23/6/2021 15:48,NE07,IA29IQS63679,1.0,NE07,61,IA29IQS63679,86,NE,home
KJL4287496,23/6/2021 15:49,MR03,UA13YTK28483,2.8,MR03,48,UA13YTK28483,63,MR,home
FDY9482596,23/6/2021 16:41,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
YCC5342816,23/6/2021 16:47,MR05,QO68DIC93032,2.5,MR05,50,QO68DIC93032,50,MR,home
BCJ1400911,23/6/2021 17:14,KO08,JO50FSF60755,2.2,KO08,43,JO50FSF60755,56,KO,home
IRS6227065,23/6/2021 18:22,KO02,RV87TIY76692,2.5,KO02,37,RV87TIY76692,1,KO,home
XHD6172401,23/6/2021 18:30,AO11,BZ76ROL87339,1.0,AO11,12,BZ76ROL87339,39,AO,home
LHK4444811,23/6/2021 20:05,AO00,WG11QVY31890,2.8,AO00,1,WG11QVY31890,17,OO,away
HXB2453555,23/6/2021 20:49,KO02,QO77TFN61853,2.2,KO02,37,QO77TFN61853,55,KO,home
UIR3038549,23/6/2021 21:03,KO04,QO77TFN61853,2.2,KO04,39,QO77TFN61853,55,KO,home
OWG8438052,23/6/2021 21:21,KO00,RK48BOP88344,1.0,KO00,35,RK48BOP88344,35,OO,away
YWQ8310097,23/6/2021 21:43,NE08,NO82BAX82566,3.1,NE08,62,NO82BAX82566,24,NE,home
NMO0728822,23/6/2021 21:58,OO12,AY38OQF67603,2.8,OO12,83,AY38OQF67603,22,OO,home
YNM8085370,23/6/2021 22:04,OO12,MQ65WJJ60020,2.0,OO12,83,MQ65WJJ60020,11,KO,away
HNP3478286,23/6/2021 22:12,AO09,DP11ENT03275,3.1,AO09,10,DP11ENT03275,98,AO,home
VQJ6110403,23/6/2021 22:39,NE08,FY47TUN40300,1.0,NE08,62,FY47TUN40300,73,NE,home
ZZC1787766,23/6/2021 23:32,GF00,LM86GYO69819,2.8,GF00,21,LM86GYO69819,21,GF,home
MJA3732681,24/6/2021 00:26,KO07,HW75BKT77773,2.2,KO07,42,HW75BKT77773,93,KO,home
ULW4228828,24/6/2021 01:20,NE07,NY14GZR94632,2.8,NE07,61,NY14GZR94632,19,NE,home
GNG4541784,24/6/2021 01:27,EG11,VL67TFO75321,2.8,EG11,33,VL67TFO75321,14,EG,home
URA7284852,24/6/2021 02:27,OO08,IC95TLY24827,2.0,OO08,79,IC95TLY24827,85,OO,home
LRL7224246,24/6/2021 03:39,MR05,HA82SCK64299,1.5,MR05,50,HA82SCK64299,38,MR,home
DNU1428390,24/6/2021 04:19,AO11,DV04FQL29609,3.1,AO11,12,DV04FQL29609,96,AO,home
IHG4343991,24/6/2021 05:44,EG00,TV81MAQ99005,2.8,EG00,22,TV81MAQ99005,99,EG,home
LWW8065718,24/6/2021 06:22,KO01,MQ65WJJ60020,1.25,KO01,36,MQ65WJJ60020,11,KO,home
TST8174392,24/6/2021 08:10,NE11,NY14GZR94632,2.8,NE11,65,NY14GZR94632,19,NE,home
FVB0817284,24/6/2021 08:24,OO07,XV40HUQ04740,1.0,OO07,78,XV40HUQ04740,8,OO,home
SJP9432734,24/6/2021 08:42,MR06,UA13YTK28483,2.8,MR06,51,UA13YTK28483,63,MR,home
XUP8022828,24/6/2021 08:52,MR07,LG64ARC91224,2.5,MR07,52,LG64ARC91224,43,AO,away
GUS1715863,24/6/2021 11:22,OO08,VJ92OYV94295,2.5,OO08,79,VJ92OYV94295,57,OO,home
JGL4495177,24/6/2021 11:26,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
NHQ7549609,24/6/2021 12:45,MR05,UA13YTK28483,2.8,MR05,50,UA13YTK28483,63,MR,home
RAE7840746,24/6/2021 12:57,OO09,OC94ASJ72024,2.0,OO09,80,OC94ASJ72024,12,AO,away
CKM8139944,24/6/2021 13:05,NE15,IA29IQS63679,1.0,NE15,69,IA29IQS63679,86,NE,home
YAB3383550,24/6/2021 14:14,OO12,WG11QVY31890,1.0,OO12,83,WG11QVY31890,17,OO,home
QIH4856574,24/6/2021 16:13,AO14,DV04FQL29609,3.1,AO14,15,DV04FQL29609,96,AO,home
ZYN0208450,24/6/2021 17:46,OO10,JF94VYA88954,2.8,OO10,81,JF94VYA88954,89,OO,home
HXG0409741,24/6/2021 19:05,OO05,JF94VYA88954,2.8,OO05,76,JF94VYA88954,89,OO,home
ETC9854045,24/6/2021 19:21,OO09,DV04FQL29609,3.1,OO09,80,DV04FQL29609,96,AO,away
FGO7804527,24/6/2021 19:55,MR07,EZ65FLV39493,2.8,MR07,52,EZ65FLV39493,40,MR,home
PYC5475604,24/6/2021 20:32,NE13,FY47TUN40300,1.0,NE13,67,FY47TUN40300,73,NE,home
EWQ4836017,24/6/2021 21:47,OO00,AT19HLV57173,2.8,OO00,71,AT19HLV57173,45,OO,home
BOP3212067,24/6/2021 22:11,AO12,YL27IFD65117,2.0,AO12,13,YL27IFD65117,30,AO,home
SSV8787236,24/6/2021 22:44,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
IGT6118538,24/6/2021 23:24,KO02,HW75BKT77773,2.2,KO02,37,HW75BKT77773,93,KO,home
PPE3846955,25/6/2021 00:42,OO00,AY38OQF67603,2.8,OO00,71,AY38OQF67603,22,OO,home
IKF6225012,25/6/2021 00:47,NE08,HR53SRO94328,2.5,NE08,62,HR53SRO94328,47,MR,away
ZYL7887561,25/6/2021 02:49,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
IVD7582021,25/6/2021 02:54,OO07,RK48BOP88344,2.8,OO07,78,RK48BOP88344,35,OO,home
HXB1362622,25/6/2021 03:47,NE09,QP02SYE47964,2.8,NE09,63,QP02SYE47964,46,NE,home
MFK4565236,25/6/2021 04:03,EG01,TV81MAQ99005,2.8,EG01,23,TV81MAQ99005,99,EG,home
DXT5497076,25/6/2021 04:23,KO03,KB55KTM48860,2.5,KO03,38,KB55KTM48860,94,KO,home
VCN7571798,25/6/2021 04:45,MR05,RR98KQE80731,1.25,MR05,50,RR98KQE80731,51,MR,home
DQA2206602,25/6/2021 04:55,KO03,ZY93PCY41868,1.5,KO03,38,ZY93PCY41868,69,KO,home
UKU2205499,25/6/2021 05:11,GF00,CP56DAO45598,2.8,GF00,21,CP56DAO45598,42,GF,home
MRG9193197,25/6/2021 05:25,MR08,QO68DIC93032,2.5,MR08,53,QO68DIC93032,50,MR,home
LAX2953212,25/6/2021 07:55,AO14,YL27IFD65117,2.0,AO14,15,YL27IFD65117,30,AO,home
XKU0925577,25/6/2021 09:41,AO00,DP11ENT03275,3.1,AO00,1,DP11ENT03275,98,AO,home
ILW3046957,25/6/2021 10:31,KO05,FL13UMN92207,1.0,KO05,40,FL13UMN92207,62,KO,home
MBN0490274,25/6/2021 11:23,AO17,SU00RDZ36214,2.8,AO17,18,SU00RDZ36214,20,AO,home
NMG3838600,25/6/2021 11:41,KO04,QO77TFN61853,2.2,KO04,39,QO77TFN61853,55,KO,home
SKI8167256,25/6/2021 11:51,EG12,XE59BZM26378,2.5,EG12,34,XE59BZM26378,60,EG,home
GXU8357912,25/6/2021 12:12,MR05,EZ65FLV39493,2.8,MR05,50,EZ65FLV39493,40,MR,home
SXY7015111,25/6/2021 12:37,KO05,WY00MLL63827,1.0,KO05,40,WY00MLL63827,79,KO,home
BDX3522204,25/6/2021 12:54,EG03,TV81MAQ99005,2.8,EG03,25,TV81MAQ99005,99,EG,home
ZIZ1668562,25/6/2021 13:39,AO17,DP11ENT03275,3.1,AO17,18,DP11ENT03275,98,AO,home
VYR0770939,25/6/2021 13:40,GF00,MP14WFM40909,2.8,GF00,21,MP14WFM40909,41,GF,home
YII0746008,25/6/2021 13:58,NE02,NO82BAX82566,3.1,NE02,56,NO82BAX82566,24,NE,home
BZO0601843,25/6/2021 14:19,MR01,QO68DIC93032,2.5,MR01,46,QO68DIC93032,50,MR,home
TMF1196318,25/6/2021 16:39,KO02,WY00MLL63827,1.0,KO02,37,WY00MLL63827,79,KO,home
TGW0506606,25/6/2021 17:13,OO04,AY38OQF67603,2.8,OO04,75,AY38OQF67603,22,OO,home
EGW3966903,25/6/2021 17:26,OO05,YH66OKD41942,1.25,OO05,76,YH66OKD41942,75,KO,away
ZDT4209360,25/6/2021 17:26,MR04,KF48RSD79865,2.8,MR04,49,KF48RSD79865,28,MR,home
WER7735478,25/6/2021 17:41,AO10,BZ76ROL87339,1.0,AO10,11,BZ76ROL87339,39,AO,home
ARE3345526,25/6/2021 17:54,NE08,PM58XHX45588,1.5,NE08,62,PM58XHX45588,61,NE,home
NDR6841614,25/6/2021 18:45,OO08,QX75YWC61835,2.5,OO08,79,QX75YWC61835,76,OO,home
YAQ0906660,25/6/2021 18:49,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
YGT4754529,25/6/2021 19:24,GF00,IO09FGE68100,2.8,GF00,21,IO09FGE68100,66,GF,home
CPS3020139,25/6/2021 20:26,EG06,TE24LCO18661,1.25,EG06,28,TE24LCO18661,49,EG,home
XZY1958474,25/6/2021 21:03,KO00,QW79CHL42244,2.8,KO00,35,QW79CHL42244,4,KO,home
JLS8450684,25/6/2021 21:47,OO05,JF94VYA88954,2.8,OO05,76,JF94VYA88954,89,OO,home
KKJ9826217,25/6/2021 22:54,OO11,JF94VYA88954,2.8,OO11,82,JF94VYA88954,89,OO,home
NQQ6215329,25/6/2021 23:39,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
MUS4939921,25/6/2021 23:46,EG11,TV81MAQ99005,2.8,EG11,33,TV81MAQ99005,99,EG,home
HZR1034519,26/6/2021 00:05,MR00,UA13YTK28483,2.8,MR00,45,UA13YTK28483,63,MR,home
YFT7001693,26/6/2021 01:26,NE15,SY96JDQ97089,2.8,NE15,69,SY96JDQ97089,37,AO,away
VYF7609687,26/6/2021 02:01,NE02,PM58XHX45588,1.5,NE02,56,PM58XHX45588,61,NE,home
TFZ9665155,26/6/2021 03:14,OO02,EM54HQI58682,2.8,OO02,73,EM54HQI58682,81,OO,home
JRG0069186,26/6/2021 04:40,GF00,PF04UCA93312,3.1,GF00,21,PF04UCA93312,48,GF,home
YHI3324045,26/6/2021 06:43,OO07,EC02LZC49528,1.5,OO07,78,EC02LZC49528,31,EG,away
RAN5548070,26/6/2021 06:55,OO04,XV40HUQ04740,1.0,OO04,75,XV40HUQ04740,8,OO,home
TCF5616314,26/6/2021 07:52,OO04,AY38OQF67603,2.8,OO04,75,AY38OQF67603,22,OO,home
ITC5972025,26/6/2021 07:57,GF00,NZ35XLQ89678,13.0,GF00,21,NZ35XLQ89678,44,NE,away
VVZ0113738,26/6/2021 08:39,GF00,XF28DGK65250,2.0,GF00,21,XF28DGK65250,27,GF,home
CFX6780138,26/6/2021 09:10,EG02,TV81MAQ99005,2.8,EG02,24,TV81MAQ99005,99,EG,home
PPI3223272,26/6/2021 09:42,NE07,UP28MBM38391,1.0,NE07,61,UP28MBM38391,74,NE,home
ISK6493047,26/6/2021 09:42,MR04,XV91YMP27722,2.5,MR04,49,XV91YMP27722,53,MR,home
NAF0483898,26/6/2021 09:48,KO08,MQ65WJJ60020,1.25,KO08,43,MQ65WJJ60020,11,KO,home
MUY9271271,26/6/2021 10:00,NE08,OC94ASJ72024,2.0,NE08,62,OC94ASJ72024,12,AO,away
NBM8831355,26/6/2021 10:22,MR03,EZ65FLV39493,2.8,MR03,48,EZ65FLV39493,40,MR,home
GVE4454751,26/6/2021 10:24,NE16,VX68BAR38623,1.5,NE16,70,VX68BAR38623,9,NE,home
AVA8303304,26/6/2021 10:30,EG04,DW44ZOO26361,2.5,EG04,26,DW44ZOO26361,58,EG,home
LPB5111726,26/6/2021 12:04,KO06,JO50FSF60755,2.2,KO06,41,JO50FSF60755,56,KO,home
VGM7070478,26/6/2021 12:14,KO02,RV87TIY76692,2.5,KO02,37,RV87TIY76692,1,KO,home
RWK5953293,26/6/2021 12:40,NE07,JV67MTI17124,2.5,NE07,61,JV67MTI17124,71,NE,home
NQV3597429,26/6/2021 14:02,KO06,WY00MLL63827,1.0,KO06,41,WY00MLL63827,79,KO,home
NET2522592,26/6/2021 17:30,OO01,SY96JDQ97089,2.0,OO01,72,SY96JDQ97089,37,AO,away
FDW3574520,26/6/2021 17:47,EG00,TZ48CCW54765,3.1,EG00,22,TZ48CCW54765,29,EG,home
DSJ0554007,26/6/2021 17:53,MR04,BI87HYL81972,1.0,MR04,49,BI87HYL81972,92,MR,home
IDI9742794,26/6/2021 18:28,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
FOA9165314,26/6/2021 18:36,GF00,UF84JOS00561,2.8,GF00,21,UF84JOS00561,52,GF,home
RHV8074287,26/6/2021 19:37,GF00,MA30QLI76818,2.5,GF00,21,MA30QLI76818,26,GF,home
LPL4930167,26/6/2021 20:27,KO04,ED51EWW52190,2.8,KO04,39,ED51EWW52190,13,KO,home
FHD8251733,26/6/2021 22:53,MR01,QO68DIC93032,2.5,MR01,46,QO68DIC93032,50,MR,home
KEC9742644,27/6/2021 01:11,OO13,QX75YWC61835,2.5,OO13,84,QX75YWC61835,76,OO,home
VTY5726524,27/6/2021 03:19,OO10,RK48BOP88344,2.8,OO10,81,RK48BOP88344,35,OO,home
TCL1530129,27/6/2021 03:30,MR03,HA82SCK64299,1.5,MR03,48,HA82SCK64299,38,MR,home
RGE3901841,27/6/2021 04:21,AO08,MX39VOS38645,2.8,AO08,9,MX39VOS38645,70,AO,home
MWG1662787,27/6/2021 04:51,OO01,RR98KQE80731,1.25,OO01,72,RR98KQE80731,51,MR,away
QSK9361806,27/6/2021 05:28,AO05,RR73DWB65452,2.8,AO05,6,RR73DWB65452,2,AO,home
LWL0364134,27/6/2021 05:35,AO18,YL27IFD65117,2.0,AO18,19,YL27IFD65117,30,AO,home
FIX1784276,27/6/2021 06:04,GF00,SL09NOT64494,2.5,GF00,21,SL09NOT64494,65,GF,home
MYE9099352,27/6/2021 06:08,OO06,AY38OQF67603,2.8,OO06,77,AY38OQF67603,22,OO,home
ETU4919649,27/6/2021 06:14,KO05,YH66OKD41942,2.8,KO05,40,YH66OKD41942,75,KO,home
GYS9285468,27/6/2021 09:02,KO09,KB55KTM48860,2.5,KO09,44,KB55KTM48860,94,KO,home
NPO2652636,27/6/2021 09:31,KO07,JO50FSF60755,2.2,KO07,42,JO50FSF60755,56,KO,home
SWL2428182,27/6/2021 09:38,EG02,TE24LCO18661,1.25,EG02,24,TE24LCO18661,49,EG,home
IWO5158072,27/6/2021 10:28,AO05,MU06LHX94338,2.8,AO05,6,MU06LHX94338,72,EG,away
TNZ8401789,27/6/2021 10:32,OO05,JF94VYA88954,2.8,OO05,76,JF94VYA88954,89,OO,home
AQP2930933,27/6/2021 11:29,AO12,MX39VOS38645,2.8,AO12,13,MX39VOS38645,70,AO,home
OHL9964210,27/6/2021 12:09,OO03,VJ92OYV94295,2.5,OO03,74,VJ92OYV94295,57,OO,home
