pass_id,tag_id,station_id,pass_code,pass_time,rate,pass_type
29486,26,21,DXV6738931,11/5/2021 21:39,2.5,"home
"
29487,45,77,OLD2681977,11/5/2021 23:05,2.8,"home
"
29488,91,21,KHQ5514368,11/5/2021 23:58,3.1,"home
"
29489,5,38,OGP1804815,12/5/2021 00:25,1.25,"home
"
29490,14,25,FGL9810049,12/5/2021 00:35,13.0,"home
"
29491,76,41,TBX4043713,12/5/2021 01:49,2.5,"away
"
29492,25,21,VGX5707250,12/5/2021 02:11,2.5,"home
"
29493,41,21,NLW0102903,12/5/2021 02:40,2.8,"home
"
29494,28,47,MSA1551678,12/5/2021 03:20,2.8,"home
"
29495,61,70,DBQ5266355,12/5/2021 04:06,1.5,"home
"
29496,16,50,QPI7823680,12/5/2021 04:34,2.0,"home
"
29497,26,21,PJI8848682,12/5/2021 04:45,2.5,"home
"
29498,15,10,KHW1749079,12/5/2021 04:46,2.8,"home
"
29499,50,41,AXC1600030,12/5/2021 04:55,2.2,"away
"
29500,92,45,EBL6687951,12/5/2021 05:05,1.0,"home
"
29501,32,13,RUL5621502,12/5/2021 05:32,2.8,"away
"
29502,36,83,UNZ7186497,12/5/2021 08:08,2.0,"home
"
29503,81,77,TVI5985602,12/5/2021 08:20,2.8,"home
"
29504,5,42,JVU1457037,12/5/2021 08:30,1.25,"home
"
29505,91,21,CHF5236979,12/5/2021 08:33,3.1,"home
"
29506,73,61,RGJ8319325,12/5/2021 12:43,1.0,"home
"
29507,13,39,AKU3641781,12/5/2021 13:15,2.8,"home
"
29508,61,54,GYB7608790,12/5/2021 13:38,1.5,"home
"
29509,22,81,ITM6176844,12/5/2021 14:21,2.8,"home
"
29510,15,8,STE4973573,12/5/2021 15:05,2.8,"home
"
29511,95,84,LSJ9523809,12/5/2021 15:25,3.1,"home
"
29512,37,3,FKZ1712434,12/5/2021 17:32,2.8,"home
"
29513,53,50,DIM7193975,12/5/2021 18:52,2.5,"home
"
29514,19,59,FYX6318306,12/5/2021 18:59,2.8,"home
"
29515,28,49,KMM8176355,12/5/2021 20:24,2.8,"home
"
29516,13,32,KGJ1372277,12/5/2021 21:45,2.0,"away
"
29517,22,74,UST2584050,12/5/2021 22:03,2.8,"home
"
29518,22,79,JNJ8305527,12/5/2021 22:19,2.8,"home
"
29519,16,8,EIV2071912,12/5/2021 22:38,2.8,"away
"
29520,94,82,OUS4330219,12/5/2021 23:21,2.0,"away
"
29521,33,30,HYO2517156,12/5/2021 23:53,2.8,"home
"
29522,80,24,OSA5106382,12/5/2021 23:55,2.8,"home
"
29523,48,21,GOF0693448,13/5/2021 02:04,3.1,"home
"
29524,17,80,SME8689703,13/5/2021 02:06,1.0,"home
"
29525,60,60,GWH3616739,13/5/2021 02:35,1.25,"away
"
29526,14,22,RIW3946212,13/5/2021 03:45,13.0,"home
"
29527,93,44,PWF7439925,13/5/2021 04:28,2.2,"home
"
29528,31,32,CYF0725544,13/5/2021 04:47,2.8,"home
"
29529,4,37,ABV1927265,13/5/2021 05:25,2.8,"home
"
29530,55,41,TCU5124125,13/5/2021 05:44,2.2,"home
"
29531,11,41,EDB3949848,13/5/2021 05:44,1.25,"home
"
29532,31,32,MWM6928550,13/5/2021 06:45,2.8,"home
"
29533,89,84,SIM9352320,13/5/2021 07:23,2.8,"home
"
29534,14,23,DZC5052119,13/5/2021 07:30,13.0,"home
"
29535,69,37,NJJ4555378,13/5/2021 08:00,1.5,"home
"
29536,56,40,BBP0758926,13/5/2021 08:02,2.2,"home
"
29537,63,47,VJS4070419,13/5/2021 08:46,2.8,"home
"
29538,85,77,FXO1884476,13/5/2021 10:35,2.0,"home
"
29539,43,2,LAX2787981,13/5/2021 10:41,13.0,"home
"
29540,71,77,MDF5430246,13/5/2021 10:42,1.0,"away
"
29541,57,81,OTV9145419,13/5/2021 11:05,2.5,"home
"
29542,52,21,PYU5241135,13/5/2021 12:24,2.8,"home
"
29543,5,37,YGL0124344,13/5/2021 14:03,1.25,"home
"
29544,21,21,PMR4711884,13/5/2021 14:16,2.8,"home
"
29545,86,61,NKX3212767,13/5/2021 14:25,1.0,"home
"
29546,61,10,MHK5672510,13/5/2021 14:38,2.8,"away
"
29547,66,21,YLW5032274,13/5/2021 14:56,2.8,"home
"
29548,30,18,CUP5019037,13/5/2021 15:43,2.0,"home
"
29549,77,43,AZW5131697,13/5/2021 15:47,2.5,"home
"
29550,85,74,IHI7646547,13/5/2021 16:51,2.0,"home
"
29551,74,67,RVM1489946,13/5/2021 16:54,1.0,"home
"
29552,80,29,UCF1716062,13/5/2021 16:56,2.8,"home
"
29553,89,83,OVY8391303,13/5/2021 18:17,2.8,"home
"
29554,39,18,XJW8975832,13/5/2021 18:38,1.0,"home
"
29555,65,21,RWL4328075,13/5/2021 19:10,2.5,"home
"
29556,78,21,GGC4527508,13/5/2021 21:10,1.0,"home
"
29557,83,21,UYA4159125,13/5/2021 22:45,13.0,"away
"
29558,91,40,XSU6738557,13/5/2021 23:17,1.0,"away
"
29559,67,58,XPW5464297,13/5/2021 23:35,2.0,"home
"
29560,37,50,FLN0106593,13/5/2021 23:36,2.2,"away
"
29561,72,27,RIY2585240,14/5/2021 00:00,1.5,"home
"
29562,8,56,NSI6176611,14/5/2021 01:06,3.1,"away
"
29563,57,83,DGT5559643,14/5/2021 02:22,2.5,"home
"
29564,31,45,XIC9293359,14/5/2021 02:26,2.2,"away
"
29565,52,28,QIK8537657,14/5/2021 03:01,1.0,"away
"
29566,24,58,PDL2300559,14/5/2021 03:02,3.1,"home
"
29567,48,21,SPK7051080,14/5/2021 03:51,3.1,"home
"
29568,51,50,KUD3599641,14/5/2021 04:18,1.25,"home
"
29569,43,1,RUX0349281,14/5/2021 05:32,13.0,"home
"
29570,48,21,OFY2899983,14/5/2021 06:41,3.1,"home
"
29571,56,44,IDZ1857327,14/5/2021 08:08,2.2,"home
"
29572,67,67,WUD6067192,14/5/2021 08:30,1.5,"home
"
29573,51,53,QFI3124592,14/5/2021 08:31,1.25,"home
"
29574,79,32,JDV4996551,14/5/2021 09:31,1.0,"away
"
29575,29,78,NAR7757450,14/5/2021 09:32,1.5,"away
"
29576,94,43,YYF3834715,14/5/2021 11:05,2.5,"home
"
29577,3,21,KAT3528169,14/5/2021 11:26,2.2,"home
"
29578,62,42,ZMP6047310,14/5/2021 11:37,1.0,"home
"
29579,73,61,WHV0458474,14/5/2021 12:15,1.0,"home
"
29580,3,21,LII9442435,14/5/2021 12:32,2.2,"home
"
29581,75,15,ZXJ8435667,14/5/2021 12:57,2.8,"away
"
29582,58,25,VFI7327109,14/5/2021 13:12,2.5,"home
"
29583,86,64,ICD8857483,14/5/2021 15:00,1.0,"home
"
29584,25,21,MNB9845910,14/5/2021 15:09,2.5,"home
"
29585,42,21,BXA0157001,14/5/2021 15:23,2.8,"home
"
29586,35,79,JFE0766474,14/5/2021 15:35,2.8,"home
"
29587,4,38,LLI2876708,14/5/2021 16:08,2.8,"home
"
29588,12,16,EEL1228524,14/5/2021 17:07,1.0,"home
"
29589,98,3,OPK6075693,14/5/2021 17:14,3.1,"home
"
29590,98,20,HKJ1661488,14/5/2021 17:19,3.1,"home
"
29591,40,47,JMN6590436,14/5/2021 17:43,2.8,"home
"
29592,28,43,EXA5819674,14/5/2021 18:52,2.0,"away
"
29593,23,25,NZE4499969,14/5/2021 19:13,1.0,"away
"
29594,69,44,YNV5076597,14/5/2021 21:02,1.5,"home
"
29595,65,21,MUR1227607,14/5/2021 21:05,2.5,"home
"
29596,26,21,CCQ5493344,14/5/2021 21:29,2.5,"home
"
29597,31,25,HYG8387143,14/5/2021 22:17,2.8,"home
"
29598,96,4,KWC3918492,15/5/2021 00:10,3.1,"home
"
29599,6,50,ZYI2508292,15/5/2021 03:28,3.1,"away
"
29600,66,21,EIV0759652,15/5/2021 03:32,2.8,"home
"
29601,51,78,NQT8718265,15/5/2021 04:00,2.5,"away
"
29602,33,27,KNX7399869,15/5/2021 04:09,2.8,"home
"
29603,60,33,HIY0695394,15/5/2021 04:15,2.5,"home
"
29604,92,24,ABL9789849,15/5/2021 04:24,2.8,"away
"
29605,7,16,AYW7474041,15/5/2021 04:29,13.0,"home
"
29606,28,45,VXQ9450075,15/5/2021 05:12,2.8,"home
"
29607,25,21,PYF9483037,15/5/2021 05:53,2.5,"home
"
29608,65,2,LPT7572457,15/5/2021 06:27,2.8,"away
"
29609,94,39,UFQ0117432,15/5/2021 07:17,2.5,"home
"
29610,43,14,THX3337424,15/5/2021 07:39,13.0,"home
"
29611,92,50,DMR8126015,15/5/2021 10:17,1.0,"home
"
29612,35,73,KEY7319835,15/5/2021 11:07,2.8,"home
"
29613,85,72,SMG4346520,15/5/2021 12:15,2.0,"home
"
29614,17,75,UNC9438373,15/5/2021 13:10,1.0,"home
"
29615,26,21,HBB9180392,15/5/2021 13:14,2.5,"home
"
29616,44,59,GWS6695821,15/5/2021 13:25,1.5,"home
"
29617,43,17,CRW9640623,15/5/2021 13:44,13.0,"home
"
29618,86,60,SHA8667421,15/5/2021 14:07,1.0,"home
"
29619,82,25,XUJ6667737,15/5/2021 14:10,3.1,"away
"
29620,28,47,GSS2665803,15/5/2021 16:14,2.8,"home
"
29621,97,23,OME4806316,15/5/2021 16:43,2.0,"home
"
29622,6,61,RMN0806192,15/5/2021 17:45,2.0,"home
"
29623,99,31,XCB3161428,15/5/2021 18:42,2.8,"home
"
29624,2,9,BZX0677966,15/5/2021 18:47,2.8,"home
"
29625,73,61,TTE3963034,15/5/2021 23:26,1.0,"home
"
29626,71,55,PDK5977280,15/5/2021 23:54,2.5,"home
"
29627,48,21,MIE4555750,16/5/2021 00:55,3.1,"home
"
29628,68,77,UGH7206080,16/5/2021 02:47,2.8,"home
"
29629,26,21,OVA9046950,16/5/2021 04:12,2.5,"home
"
29630,100,18,ISO8982870,16/5/2021 05:14,2.8,"home
"
29631,25,44,ALO7361454,16/5/2021 06:30,2.8,"away
"
29632,40,24,CGZ2540426,16/5/2021 06:33,1.25,"away
"
29633,61,69,MIZ6024894,16/5/2021 07:19,1.5,"home
"
29634,37,6,CRU1308204,16/5/2021 08:56,2.8,"home
"
29635,83,29,VAS0859536,16/5/2021 09:42,1.0,"home
"
29636,72,71,HTD7500130,16/5/2021 11:00,1.5,"away
"
29637,7,7,ZTK1295712,16/5/2021 11:23,13.0,"home
"
29638,34,21,CRW3648336,16/5/2021 11:52,2.8,"home
"
29639,56,38,ZZG4965634,16/5/2021 11:53,2.2,"home
"
29640,1,39,IVO5245277,16/5/2021 12:27,2.5,"home
"
29641,98,1,TAM4403781,16/5/2021 12:32,3.1,"home
"
29642,50,53,BWI3163301,16/5/2021 12:42,2.5,"home
"
29643,87,83,ETE4067560,16/5/2021 13:55,2.8,"home
"
29644,36,77,EXV1194963,16/5/2021 14:22,2.0,"home
"
29645,93,40,YZB9710701,16/5/2021 14:28,2.2,"home
"
29646,49,31,YVM9169791,16/5/2021 15:13,3.1,"home
"
29647,69,59,FEL1736902,16/5/2021 15:15,2.8,"away
"
29648,64,66,HCW3999075,16/5/2021 15:38,2.8,"home
"
29649,94,38,PZJ1961365,16/5/2021 16:04,2.5,"home
"
29650,38,7,KBK1451677,16/5/2021 16:51,2.8,"away
"
29651,88,26,QYZ1610249,16/5/2021 18:41,1.25,"home
"
29652,70,7,PHO6743789,16/5/2021 18:45,2.8,"home
"
29653,38,52,PVZ6727908,16/5/2021 19:01,2.5,"home
"
29654,18,12,DGW9673191,16/5/2021 19:11,2.8,"away
"
29655,63,46,ZOS6187883,16/5/2021 19:37,2.8,"home
"
29656,50,48,ANR6430635,16/5/2021 20:10,2.5,"home
"
29657,61,60,GCI8739268,17/5/2021 00:08,1.5,"home
"
29658,63,47,CLD1363891,17/5/2021 00:22,2.8,"home
"
29659,100,19,COP6681864,17/5/2021 01:10,2.8,"home
"
29660,35,77,UDI4036893,17/5/2021 01:36,2.8,"home
"
29661,13,40,TBM8246079,17/5/2021 02:13,2.8,"home
"
29662,87,80,ODC1188284,17/5/2021 02:27,2.8,"home
"
29663,3,21,ZKP7223266,17/5/2021 02:35,2.2,"home
"
29664,70,9,NBO1533948,17/5/2021 03:31,2.8,"home
"
29665,23,49,AMC9732276,17/5/2021 05:03,3.1,"home
"
29666,98,2,IXJ9264530,17/5/2021 06:36,3.1,"home
"
29667,48,73,XYM4889537,17/5/2021 06:48,1.25,"away
"
29668,7,1,XGM3323428,17/5/2021 07:09,13.0,"home
"
29669,13,43,FIX3981366,17/5/2021 07:28,2.8,"home
"
29670,22,78,KAM6090082,17/5/2021 08:57,2.8,"home
"
29671,96,1,FVA1543824,17/5/2021 09:14,3.1,"home
"
29672,85,82,FZT6408786,17/5/2021 09:32,2.0,"home
"
29673,43,53,KPS2075621,17/5/2021 09:47,2.8,"away
"
29674,73,54,TMY1587453,17/5/2021 10:06,1.0,"home
"
29675,70,77,TYF8301407,17/5/2021 10:07,3.1,"away
"
29676,77,80,ZXA9444102,17/5/2021 10:10,2.2,"away
"
29677,82,69,MRY7551841,17/5/2021 10:19,2.2,"away
"
29678,24,82,EYJ2619401,17/5/2021 10:56,2.2,"away
"
29679,13,41,AKZ6798019,17/5/2021 11:57,2.8,"home
"
29680,34,21,ZGB5237630,17/5/2021 12:12,2.8,"home
"
29681,25,21,HEM4242569,17/5/2021 12:38,2.5,"home
"
29682,25,21,PTZ3739221,17/5/2021 12:50,2.5,"home
"
29683,23,45,PCU0645223,17/5/2021 13:21,3.1,"home
"
29684,71,63,USS1741456,17/5/2021 13:49,2.5,"home
"
29685,46,59,QCI9522946,17/5/2021 15:01,2.8,"home
"
29686,66,21,HBS1849865,17/5/2021 15:50,2.8,"home
"
29687,35,78,KBA8231682,17/5/2021 16:19,2.8,"home
"
29688,36,74,FAJ1039463,17/5/2021 16:24,2.0,"home
"
29689,47,51,EKP0033411,17/5/2021 17:24,13.0,"home
"
29690,78,21,YNA4124901,17/5/2021 17:45,1.0,"home
"
29691,32,74,CNF6680476,17/5/2021 17:51,1.0,"away
"
29692,49,45,AKU6014392,17/5/2021 18:07,1.0,"away
"
29693,35,71,YWM1114092,17/5/2021 18:56,2.8,"home
"
29694,6,9,HHB3235025,17/5/2021 19:55,2.8,"away
"
29695,58,22,QEE6945126,17/5/2021 20:31,2.5,"home
"
29696,30,32,TQJ5769287,17/5/2021 20:59,1.25,"away
"
29697,69,36,PXK3364306,17/5/2021 21:30,1.5,"home
"
29698,37,3,NOV6197388,17/5/2021 22:18,1.5,"home
"
29699,4,44,UFZ6593209,17/5/2021 22:34,2.8,"home
"
29700,83,41,CGB3417999,17/5/2021 22:40,3.1,"away
"
29701,16,48,XKE3464645,17/5/2021 23:31,2.0,"home
"
29702,60,48,IBV0853062,18/5/2021 00:31,1.5,"away
"
29703,27,21,GUO2152649,18/5/2021 01:11,2.0,"home
"
29704,32,69,VVN6653928,18/5/2021 01:25,1.0,"home
"
29705,7,3,PHN7079388,18/5/2021 03:45,13.0,"home
"
29706,100,14,WJA7911634,18/5/2021 03:51,2.8,"home
"
29707,9,67,QRX7935659,18/5/2021 03:59,1.5,"home
"
29708,54,50,VBW9400015,18/5/2021 04:18,2.8,"home
"
29709,14,6,NGQ5198147,18/5/2021 05:30,2.8,"away
"
29710,56,40,DDU4340751,18/5/2021 06:46,2.2,"home
"
29711,48,21,LTK7841790,18/5/2021 08:04,3.1,"home
"
29712,86,62,GNG8425439,18/5/2021 08:35,1.0,"home
"
29713,30,5,NAG7704861,18/5/2021 09:27,2.0,"home
"
29714,30,7,OXL6197286,18/5/2021 12:07,2.0,"home
"
29715,34,21,FFX9007527,18/5/2021 12:57,2.8,"home
"
29716,18,45,AYG9541647,18/5/2021 13:10,2.8,"home
"
29717,86,57,IKF2601747,18/5/2021 13:24,1.0,"home
"
29718,77,44,YOJ7720077,18/5/2021 14:48,2.5,"home
"
29719,17,75,NUW7054352,18/5/2021 15:28,1.0,"home
"
29720,66,21,JIP1076667,18/5/2021 16:04,2.8,"home
"
29721,50,48,LJN0224113,18/5/2021 16:34,2.5,"home
"
29722,79,40,NLQ5296677,18/5/2021 17:05,1.0,"home
"
29723,50,84,KPT3389425,18/5/2021 17:23,2.8,"away
"
29724,100,64,ERM7109293,18/5/2021 17:32,1.0,"away
"
29725,8,71,TJO7763959,18/5/2021 17:48,1.0,"home
"
29726,30,12,HRC8888250,18/5/2021 18:42,2.0,"home
"
29727,79,44,HUK2154697,18/5/2021 18:58,1.0,"home
"
29728,54,63,NYY8722161,18/5/2021 19:32,3.1,"away
"
29729,40,49,LKR0877899,18/5/2021 21:33,2.8,"home
"
29730,100,5,RCU9573152,18/5/2021 22:38,2.8,"home
"
29731,77,40,RFM1533960,18/5/2021 23:23,2.5,"home
"
29732,100,9,CZC0648700,18/5/2021 23:33,2.8,"home
"
29733,63,50,QLU7062422,19/5/2021 00:07,2.8,"home
"
29734,33,30,YJK3244067,19/5/2021 01:40,2.8,"home
"
29735,49,26,NFS6226554,19/5/2021 02:53,1.25,"home
"
29736,53,53,SEO2332926,19/5/2021 03:18,2.5,"home
"
29737,83,34,XNH6295957,19/5/2021 03:25,1.0,"home
"
29738,64,66,PKM7952154,19/5/2021 03:26,2.8,"home
"
29739,34,70,OME9702221,19/5/2021 03:38,2.2,"away
"
29740,29,28,LBM5999624,19/5/2021 04:13,3.1,"home
"
29741,31,60,APZ7114909,19/5/2021 05:18,2.2,"away
"
29742,66,21,RJO1169265,19/5/2021 05:24,2.8,"home
"
29743,60,29,BTI0771585,19/5/2021 05:47,2.5,"home
"
29744,40,26,EKV8129088,19/5/2021 05:51,2.0,"away
"
29745,59,34,YDX6503764,19/5/2021 05:55,1.5,"home
"
29746,49,33,RGC7664947,19/5/2021 06:47,1.5,"home
"
29747,54,46,BRI5647353,19/5/2021 07:48,2.8,"home
"
29748,96,13,ZUM0766120,19/5/2021 08:32,3.1,"home
"
29749,17,11,RUR8113776,19/5/2021 09:14,2.8,"away
"
29750,91,69,ACM0710827,19/5/2021 09:28,2.0,"away
"
29751,44,58,WDN0312382,19/5/2021 09:42,1.5,"home
"
29752,84,84,SIH7704085,19/5/2021 09:54,2.8,"away
"
29753,41,74,BCM3565748,19/5/2021 10:46,2.0,"away
"
29754,57,78,OHZ7018206,19/5/2021 10:46,2.5,"home
"
29755,77,61,FLY2279080,19/5/2021 11:35,3.1,"away
"
29756,28,45,DJW5656853,19/5/2021 11:42,2.8,"home
"
29757,100,8,XCE9380530,19/5/2021 12:24,2.8,"home
"
29758,61,67,QNI8739253,19/5/2021 12:52,1.5,"home
"
29759,63,45,VIA1782067,19/5/2021 14:42,2.8,"home
"
29760,28,48,TWS3951623,19/5/2021 16:10,2.8,"home
"
29761,39,6,OIJ0214857,19/5/2021 17:43,1.0,"home
"
29762,87,71,JNY9785865,19/5/2021 17:43,2.8,"home
"
29763,33,28,PTQ1526987,19/5/2021 18:54,2.8,"home
"
29764,66,21,FRM0309268,19/5/2021 19:55,2.8,"home
"
29765,49,25,FSL9657989,19/5/2021 21:13,1.25,"home
"
29766,7,17,NGH7995871,19/5/2021 21:21,13.0,"home
"
29767,14,44,KUD3363139,19/5/2021 21:45,2.2,"away
"
29768,16,49,FOD5648690,19/5/2021 21:50,2.0,"home
"
29769,1,38,MMI2469245,19/5/2021 22:04,2.5,"home
"
29770,22,82,YTY3080438,20/5/2021 00:08,2.8,"home
"
29771,100,12,BKA8310937,20/5/2021 00:38,2.8,"home
"
29772,67,55,JJX9072777,20/5/2021 01:05,2.5,"home
"
29773,29,6,VIA6467763,20/5/2021 01:06,2.8,"away
"
29774,4,41,RQG4079051,20/5/2021 01:10,2.8,"home
"
29775,41,34,WOW0012053,20/5/2021 01:20,1.5,"away
"
29776,57,84,KZL3048587,20/5/2021 02:15,2.5,"home
"
29777,25,21,DGY9850420,20/5/2021 02:53,2.5,"home
"
29778,72,12,ILG5686426,20/5/2021 03:07,2.8,"away
"
29779,52,21,LZO8644342,20/5/2021 03:12,2.8,"home
"
29780,72,15,XYK1994201,20/5/2021 03:41,2.8,"away
"
29781,90,69,JWR2837543,20/5/2021 04:18,3.1,"away
"
29782,33,29,RGF8722511,20/5/2021 04:30,2.8,"home
"
29783,42,21,RCJ4130587,20/5/2021 05:39,2.8,"home
"
29784,37,2,LOS1925340,20/5/2021 06:43,1.5,"home
"
29785,55,35,KTB1309069,20/5/2021 07:00,2.2,"home
"
29786,86,60,EBB5710902,20/5/2021 07:01,1.0,"home
"
29787,19,59,QYC4132182,20/5/2021 08:03,2.8,"home
"
29788,52,21,XTF7577566,20/5/2021 09:34,2.8,"home
"
29789,30,5,ZOW7987315,20/5/2021 10:26,2.0,"home
"
29790,44,58,FAG5797640,20/5/2021 10:28,1.5,"home
"
29791,83,22,NBB0699904,20/5/2021 10:31,1.0,"home
"
29792,61,60,SJH1531750,20/5/2021 10:47,1.5,"home
"
29793,84,41,PRJ5606736,20/5/2021 11:13,2.8,"home
"
29794,95,79,FYF9519947,20/5/2021 11:51,3.1,"home
"
29795,44,55,ALJ4903704,20/5/2021 12:03,1.5,"home
"
29796,59,37,MGZ7868860,20/5/2021 12:10,1.5,"away
"
29797,71,55,LKH2179456,20/5/2021 12:17,2.5,"home
"
29798,39,3,MZK9970622,20/5/2021 12:34,1.0,"home
"
29799,82,21,UVQ7136189,20/5/2021 12:49,2.5,"home
"
29800,85,75,RXH6343415,20/5/2021 13:05,2.0,"home
"
29801,14,84,FYG7454087,20/5/2021 13:39,2.2,"away
"
29802,98,11,EJS3787732,20/5/2021 14:09,3.1,"home
"
29803,53,48,CSE7006822,20/5/2021 14:21,2.5,"home
"
29804,11,41,NVZ0548075,20/5/2021 15:15,1.25,"home
"
29805,77,63,XTS1027628,20/5/2021 15:24,2.8,"away
"
29806,35,64,BGA9915773,20/5/2021 16:51,2.5,"away
"
29807,19,51,TEI3850437,20/5/2021 17:08,2.2,"away
"
29808,100,1,EAN5379956,20/5/2021 17:40,2.8,"home
"
29809,57,75,AET7237006,20/5/2021 17:53,2.5,"home
"
29810,18,4,VQM3989036,20/5/2021 19:32,2.8,"away
"
29811,79,58,QAF8790583,20/5/2021 19:42,1.25,"away
"
29812,48,21,QHM0421298,20/5/2021 20:44,3.1,"home
"
29813,54,50,IXM0232760,20/5/2021 23:09,2.8,"home
"
29814,83,59,LPC4851293,21/5/2021 00:54,3.1,"away
"
29815,55,41,URY9440966,21/5/2021 00:57,2.2,"home
"
29816,92,46,HNU3258096,21/5/2021 01:16,1.0,"home
"
29817,80,22,PTT7164045,21/5/2021 01:24,2.8,"home
"
29818,11,65,NSF3840745,21/5/2021 04:58,2.0,"away
"
29819,76,68,TOO3838003,21/5/2021 05:15,2.5,"away
"
29820,3,84,CBZ3776765,21/5/2021 05:38,2.8,"away
"
29821,20,14,VNQ4704295,21/5/2021 05:42,2.8,"home
"
29822,21,21,KRT5722403,21/5/2021 06:17,2.8,"home
"
29823,36,82,DJH6981395,21/5/2021 06:31,2.5,"home
"
29824,82,21,OXN6004202,21/5/2021 08:03,2.5,"home
"
29825,100,12,MQO3894154,21/5/2021 09:44,2.8,"home
"
29826,60,34,ZLO5739490,21/5/2021 09:57,2.5,"home
"
29827,94,35,XQA0116724,21/5/2021 10:28,2.5,"home
"
29828,4,53,THS4250147,21/5/2021 10:37,1.25,"away
"
29829,69,44,QDD1743613,21/5/2021 11:44,1.5,"home
"
29830,74,66,NGL6714322,21/5/2021 12:40,1.0,"home
"
29831,55,35,WXL9689949,21/5/2021 13:33,2.2,"home
"
29832,43,8,UMQ4321752,21/5/2021 14:05,13.0,"home
"
29833,97,26,EQU6398318,21/5/2021 16:16,2.0,"home
"
29834,45,80,SUC6238778,21/5/2021 17:03,2.8,"home
"
29835,30,20,PTE7264013,21/5/2021 17:30,2.0,"home
"
29836,13,44,PGN9697337,21/5/2021 17:53,2.8,"home
"
29837,78,8,OKC7075743,21/5/2021 18:10,2.8,"away
"
29838,63,46,NRQ9875331,21/5/2021 19:51,2.8,"home
"
29839,86,55,GBG0663221,21/5/2021 19:54,1.0,"home
"
29840,25,21,UQA9212512,21/5/2021 20:16,2.5,"home
"
29841,62,25,KRV5949048,21/5/2021 20:27,2.2,"away
"
29842,40,52,EQW0172168,21/5/2021 21:25,2.8,"home
"
29843,89,72,QZX7346091,21/5/2021 23:11,2.8,"home
"
29844,85,84,WGR9814394,21/5/2021 23:28,2.0,"home
"
29845,35,25,URI6801315,22/5/2021 02:07,3.1,"away
"
29846,83,10,QKY0034598,22/5/2021 02:16,2.8,"away
"
29847,57,82,TAL3739412,22/5/2021 02:24,2.5,"home
"
29848,98,4,GAU4573002,22/5/2021 02:31,3.1,"home
"
29849,46,68,KLD8870189,22/5/2021 02:36,2.8,"home
"
29850,28,42,FLE6493503,22/5/2021 03:12,3.1,"away
"
29851,30,2,QJA4436766,22/5/2021 04:54,2.0,"home
"
29852,43,18,GUB8451521,22/5/2021 05:16,13.0,"home
"
29853,82,21,HOK9885971,22/5/2021 05:25,2.5,"home
"
29854,31,34,EFQ1911272,22/5/2021 06:13,2.8,"home
"
29855,55,37,FNY0245050,22/5/2021 07:39,2.2,"home
"
29856,50,31,JKH9195345,22/5/2021 09:48,1.5,"away
"
29857,97,23,ULI5416518,22/5/2021 09:55,2.0,"home
"
29858,80,56,ISC1725218,22/5/2021 10:20,2.8,"away
"
29859,40,75,SOF2219237,22/5/2021 11:29,1.5,"away
"
29860,69,35,LHT4585442,22/5/2021 11:58,1.5,"home
"
29861,58,32,MFV9013200,22/5/2021 12:05,2.5,"home
"
29862,70,70,VUQ2126760,22/5/2021 12:57,2.8,"away
"
29863,54,49,QLX6680434,22/5/2021 13:30,2.8,"home
"
29864,87,71,YFI8026150,22/5/2021 13:43,2.8,"home
"
29865,29,26,TQT2141545,22/5/2021 16:42,3.1,"home
"
29866,32,54,YLL0375742,22/5/2021 17:09,1.0,"home
"
29867,1,23,XMJ4478253,22/5/2021 18:27,3.1,"away
"
29868,18,46,HMM3870500,22/5/2021 18:57,2.8,"home
"
29869,53,53,ONS1229810,22/5/2021 18:59,2.5,"home
"
29870,25,4,EJK9566480,22/5/2021 19:17,2.8,"away
"
29871,25,21,GJW2428425,22/5/2021 21:04,2.5,"home
"
29872,94,10,SMV1544228,22/5/2021 21:07,2.8,"away
"
29873,3,64,GMF6207361,22/5/2021 21:41,1.0,"away
"
29874,7,9,XHN0329568,22/5/2021 22:02,13.0,"home
"
29875,94,42,ZZI6276434,22/5/2021 22:40,2.5,"home
"
29876,68,84,BGU4457495,22/5/2021 23:36,2.8,"home
"
29877,5,40,RQG6588002,23/5/2021 01:08,1.25,"home
"
29878,85,77,YFW4628776,23/5/2021 01:53,2.0,"home
"
29879,34,21,GLW0414281,23/5/2021 01:57,2.8,"home
"
29880,18,50,DMX3585569,23/5/2021 02:28,2.8,"home
"
29881,78,21,JZV9838159,23/5/2021 03:06,1.0,"home
"
29882,71,66,FUB9029160,23/5/2021 04:10,2.5,"home
"
29883,80,23,GWX1020387,23/5/2021 04:45,2.8,"home
"
29884,99,23,JAK3820924,23/5/2021 05:10,2.8,"home
"
29885,22,75,YGB5469993,23/5/2021 05:16,2.8,"home
"
29886,6,60,JNG7821120,23/5/2021 06:09,2.0,"home
"
29887,19,56,KPL7862306,23/5/2021 08:14,2.8,"home
"
29888,89,75,OWX6509492,23/5/2021 09:27,2.8,"home
"
29889,16,50,AXI6518613,23/5/2021 11:50,2.0,"home
"
29890,68,65,OCM5002926,23/5/2021 12:08,2.2,"away
"
29891,94,36,MTN2950388,23/5/2021 12:37,2.5,"home
"
29892,94,39,RBG3792865,23/5/2021 13:07,2.5,"home
"
29893,30,12,APT2245150,23/5/2021 13:37,2.0,"home
"
29894,93,72,QUA6944046,23/5/2021 13:46,1.0,"away
"
